source_record_id,refund_id,order_id,refund_reason,refund_requested_ts,refund_approved_ts,refund_status,refund_amount_inr,refund_channel,source_system
REFREC003917,QBF003917,QBO0062027,late_delivery,2026-02-16T08:02:00,2026-02-17T23:23:00,REJECTED,114.34,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003918,QBF003918,QBO0097103,order_cancelled,2026-01-28T00:08:00,2026-01-30T16:02:00,APPROVED,293.45,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003919,QBF003919,QBO0038410,missing_item,2026-01-03T00:25:00,2026-01-05T16:42:00,APPROVED,208.34,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003920,QBF003920,QBO0070984,late_delivery,2026-01-17T23:14:00,2026-01-18T20:41:00,APPROVED,236.74,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003921,QBF003921,QBO0102730,rider_unavailable,2026-03-19T15:51:00,2026-03-19T21:50:00,REJECTED,159.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003922,QBF003922,QBO0129155,service_quality,2026-01-24T15:43:00,2026-01-24T23:40:00,APPROVED,443.45,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003923,QBF003923,QBO0010143,restaurant_cancelled,2026-02-15T00:09:00,2026-02-16T00:49:00,APPROVED,394.17,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003924,QBF003924,QBO0078499,order_cancelled,2026-02-23T15:23:00,2026-02-25T18:52:00,APPROVED,264.35,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003925,QBF003925,QBO0115067,missing_item,2026-02-28T14:41:00,2026-03-02T06:08:00,APPROVED,59.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003926,QBF003926,QBO0075730,late_delivery,2026-02-13T03:35:00,2026-02-14T21:00:00,APPROVED,61.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003927,QBF003927,QBO0091918,rider_unavailable,2026-02-23T07:57:00,2026-02-24T20:05:00,APPROVED,166.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003928,,QBO0055258,late_delivery,2026-02-16T07:31:00,2026-02-18T15:34:00,APPROVED,77.77,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003929,QBF003929,QBO0085271,service_quality,2026-03-22T09:19:00,2026-03-24T19:08:00,APPROVED,195.21,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003930,QBF003930,QBO0034341,missing_item,2026-02-04T18:07:00,2026-02-05T19:04:00,APPROVED,635.05,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003931,QBF003931,QBO0045649,service_quality,2026-02-06T15:36:00,2026-02-07T13:29:00,APPROVED,84.07,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003932,QBF003932,QBO0028512,service_quality,2026-03-10T04:53:00,2026-03-11T08:43:00,APPROVED,202.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003933,QBF003933,ORPHAN_ORDER_0021,missing_item,2026-01-08T07:05:00,2026-01-11T00:30:00,REJECTED,174.37,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003934,QBF003934,QBO0122727,service_quality,2026-01-22T03:41:00,2026-01-23T02:09:00,REJECTED,229.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003935,QBF003935,QBO0004578,late_delivery,2026-02-15T05:16:00,2026-02-17T21:46:00,APPROVED,140.29,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003936,QBF003936,QBO0081508,service_quality,2026-03-15T08:47:00,2026-03-17T16:20:00,APPROVED,339.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003937,QBF003937,QBO0036280,late_delivery,2026-03-20T19:46:00,2026-03-21T22:21:00,REJECTED,770.21,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003938,QBF003938,QBO0127042,late_delivery,2026-03-23T11:48:00,2026-03-24T14:14:00,APPROVED,317.76,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003939,QBF003939,QBO0148759,late_delivery,2026-01-27T20:41:00,2026-01-29T20:25:00,REJECTED,455.41,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003940,QBF003940,QBO0048635,service_quality,2026-01-21T17:58:00,2026-01-24T15:07:00,APPROVED,194.63,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003941,QBF003941,QBO0113347,restaurant_cancelled,2026-02-06T15:07:00,,REQUESTED,115.07,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003942,QBF003942,QBO0102781,service_quality,2026-01-26T16:50:00,2026-01-28T19:20:00,APPROVED,126.57,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003943,QBF003943,QBO0028151,late_delivery,2026-03-09T19:16:00,2026-03-10T02:25:00,APPROVED,571.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003944,QBF003944,QBO0069498,service_quality,2026-01-23T10:06:00,2026-01-25T09:32:00,APPROVED,261.0,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003945,QBF003945,QBO0090295,late_delivery,2026-03-11T10:48:00,2026-03-13T12:04:00,REJECTED,435.74,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003946,QBF003946,QBO0122223,missing_item,2026-02-12T23:22:00,2026-02-15T11:41:00,APPROVED,157.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003947,QBF003947,QBO0015385,missing_item,2026-01-01T20:24:00,2026-01-02T06:52:00,APPROVED,406.47,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003948,QBF003948,QBO0078734,rider_unavailable,2026-01-02T02:38:00,2026-01-03T02:59:00,REJECTED,451.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003949,QBF003949,QBO0074831,missing_item,2026-02-05T04:50:00,2026-02-05T11:51:00,APPROVED,66.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003950,QBF003950,QBO0134666,missing_item,2026-03-06T01:00:00,2026-03-06T02:54:00,REJECTED,547.44,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003951,QBF003951,QBO0073874,late_delivery,2026-03-02T03:09:00,2026-03-04T05:54:00,APPROVED,180.29,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003952,QBF003952,QBO0090310,missing_item,2026-03-01T04:59:00,2026-03-02T18:54:00,APPROVED,165.01,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003953,QBF003953,QBO0064473,service_quality,2026-01-23T21:22:00,2026-01-25T16:36:00,APPROVED,77.66,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003954,QBF003954,QBO0061614,service_quality,2026-02-15T21:49:00,2026-02-18T06:17:00,APPROVED,140.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003955,QBF003955,QBO0132596,service_quality,2026-03-12T18:34:00,2026-03-14T00:42:00,APPROVED,344.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003956,QBF003956,QBO0120749,service_quality,2026-01-20T16:57:00,2026-01-23T06:04:00,APPROVED,102.55,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003957,QBF003957,QBO0025308,late_delivery,2026-02-14T01:10:00,2026-02-15T05:59:00,APPROVED,165.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003958,QBF003958,QBO0117862,service_quality,2026-01-02T17:56:00,2026-01-05T16:08:00,APPROVED,402.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003959,QBF003959,QBO0045192,missing_item,2026-03-08T22:29:00,2026-03-11T18:42:00,APPROVED,271.15,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003960,QBF003960,QBO0077147,missing_item,2026-02-08T01:59:00,2026-02-08T16:48:00,APPROVED,456.4,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003961,QBF003961,QBO0079521,late_delivery,2026-02-11T06:05:00,2026-02-12T03:02:00,APPROVED,199.22,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003962,QBF003962,QBO0003892,missing_item,2026-01-10T19:27:00,2026-01-13T17:11:00,APPROVED,200.96,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003963,QBF003963,QBO0042683,service_quality,2026-01-04T09:37:00,2026-01-04T10:32:00,APPROVED,86.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003964,QBF003964,QBO0107503,service_quality,2026-02-16T07:59:00,2026-02-19T00:05:00,APPROVED,198.55,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003965,QBF003965,QBO0137636,service_quality,2026-02-05T12:34:00,2026-02-05T12:24:00,APPROVED,130.73,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003966,QBF003966,QBO0041912,restaurant_cancelled,2026-02-24T20:36:00,2026-02-26T14:18:00,APPROVED,210.19,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003967,QBF003967,QBO0097223,late_delivery,2026-03-17T13:29:00,2026-03-18T19:24:00,APPROVED,209.76,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003968,QBF003968,QBO0078217,late_delivery,2026-01-29T05:45:00,2026-01-31T03:14:00,APPROVED,430.28,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003969,QBF003969,QBO0031045,late_delivery,2026-03-19T06:54:00,2026-03-20T06:03:00,REJECTED,64.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003970,QBF003970,QBO0143389,service_quality,2026-03-17T12:59:00,2026-03-18T10:41:00,APPROVED,141.57,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003971,QBF003971,QBO0078366,restaurant_cancelled,2026-03-01T19:53:00,2026-03-04T19:43:00,APPROVED,186.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003972,QBF003972,QBO0047357,service_quality,2026-03-07T20:49:00,2026-03-08T01:03:00,APPROVED,206.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003973,QBF003973,QBO0025995,missing_item,2026-03-21T20:41:00,2026-03-22T15:51:00,APPROVED,999999.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003974,QBF003974,QBO0107773,missing_item,2026-02-28T00:31:00,2026-03-01T06:39:00,APPROVED,107.24,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003975,QBF003975,QBO0029401,late_delivery,2026-01-16T21:19:00,,REQUESTED,186.8,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003976,QBF003976,QBO0114604,late_delivery,2026-03-19T01:42:00,2026-03-21T19:41:00,APPROVED,218.63,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003977,QBF003977,QBO0127426,service_quality,2026-02-08T03:42:00,,REQUESTED,130.39,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003978,QBF003978,QBO0039410,service_quality,2026-02-25T17:49:00,2026-02-27T12:06:00,APPROVED,134.52,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003979,,QBO0130794,late_delivery,2026-01-11T04:12:00,2026-01-12T23:56:00,APPROVED,205.95,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003980,QBF003980,QBO0004118,late_delivery,2026-03-26T02:33:00,,REQUESTED,374.95,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003981,QBF003981,QBO0080800,late_delivery,2026-02-11T00:19:00,2026-02-12T18:36:00,APPROVED,95.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003982,QBF003982,QBO0117061,late_delivery,2026-03-07T22:09:00,2026-03-08T06:51:00,APPROVED,210.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003983,QBF003983,QBO0079072,missing_item,2026-01-27T13:29:00,2026-01-28T00:09:00,APPROVED,223.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003984,QBF003984,QBO0103884,missing_item,2026-03-16T15:39:00,2026-03-18T14:59:00,APPROVED,123.49,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003985,QBF003985,QBO0086934,rider_unavailable,2026-01-21T23:27:00,2026-01-24T00:20:00,APPROVED,210.77,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003986,QBF003986,QBO0130557,service_quality,2026-02-24T02:01:00,2026-02-25T21:20:00,APPROVED,126.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003987,QBF003987,QBO0104079,service_quality,2026-01-14T17:40:00,2026-01-15T14:27:00,APPROVED,308.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003988,QBF003988,QBO0120831,late_delivery,2026-02-03T13:19:00,2026-02-04T17:34:00,APPROVED,139.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003989,QBF003989,QBO0127000,service_quality,2026-01-11T08:00:00,2026-01-13T17:09:00,APPROVED,80.34,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003990,QBF003990,QBO0095123,late_delivery,2026-01-02T08:55:00,2026-01-03T15:46:00,APPROVED,62.37,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003991,QBF003991,QBO0073102,service_quality,2026-01-21T05:32:00,2026-01-23T16:43:00,APPROVED,255.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003992,QBF003992,QBO0119745,service_quality,2026-02-14T08:25:00,2026-02-16T07:13:00,APPROVED,342.11,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC003993,QBF003993,QBO0021394,service_quality,2026-01-24T08:31:00,2026-01-27T07:52:00,APPROVED,198.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003994,QBF003994,QBO0032311,service_quality,2026-02-01T11:23:00,2026-02-02T19:08:00,APPROVED,172.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003995,QBF003995,QBO0125426,missing_item,2026-02-15T15:11:00,2026-02-18T11:55:00,APPROVED,199.02,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003996,QBF003996,QBO0134746,late_delivery,2026-01-24T21:04:00,2026-01-25T13:11:00,APPROVED,225.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003997,QBF003997,QBO0007340,service_quality,2026-03-06T15:31:00,2026-03-08T03:30:00,APPROVED,155.4,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003998,QBF003998,QBO0006529,missing_item,2026-01-21T19:29:00,2026-01-24T05:07:00,APPROVED,111.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC003999,QBF003999,QBO0053962,order_cancelled,2026-03-02T18:42:00,2026-03-05T06:44:00,APPROVED,415.69,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004000,QBF004000,QBO0089863,missing_item,2026-03-20T23:09:00,2026-03-22T06:49:00,APPROVED,274.97,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004001,QBF004001,QBO0146475,rider_unavailable,2026-01-04T22:03:00,2026-01-05T15:45:00,APPROVED,116.33,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004002,QBF004002,QBO0010562,late_delivery,2026-01-14T12:49:00,2026-01-16T22:14:00,APPROVED,369.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004003,QBF004003,QBO0029602,late_delivery,2026-03-04T01:08:00,2026-03-06T20:47:00,APPROVED,105.6,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004004,QBF004004,QBO0118467,late_delivery,2026-03-29T16:39:00,2026-03-31T19:04:00,APPROVED,273.0,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004005,QBF004005,QBO0097639,restaurant_cancelled,2026-01-23T20:05:00,2026-01-24T19:37:00,APPROVED,55.98,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004006,QBF004006,QBO0058305,restaurant_cancelled,2026-03-07T18:18:00,2026-03-10T01:41:00,APPROVED,227.64,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004007,QBF004007,QBO0142015,service_quality,2026-03-30T03:39:00,,REQUESTED,74.1,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004008,QBF004008,QBO0102041,service_quality,2026-01-09T22:39:00,2026-01-10T22:06:00,APPROVED,80.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004009,QBF004009,QBO0005330,rider_unavailable,2026-03-12T07:32:00,2026-03-14T07:43:00,REJECTED,94.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004010,QBF004010,QBO0033975,late_delivery,2026-03-02T10:27:00,2026-03-02T23:35:00,REJECTED,67.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004011,QBF004011,QBO0003808,service_quality,2026-03-05T16:10:00,2026-03-05T18:31:00,APPROVED,156.77,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004012,QBF004012,QBO0137211,missing_item,2026-01-19T18:53:00,,REQUESTED,319.45,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004013,QBF004013,QBO0009667,restaurant_cancelled,2026-03-28T16:27:00,2026-03-30T11:08:00,APPROVED,227.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004014,QBF004014,QBO0130891,missing_item,2026-02-05T13:43:00,2026-02-05T21:29:00,APPROVED,87.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004015,QBF004015,QBO0083761,late_delivery,2026-02-12T20:13:00,2026-02-14T03:33:00,APPROVED,238.5,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004016,QBF004016,QBO0092909,service_quality,2026-03-23T15:50:00,2026-03-24T02:13:00,APPROVED,76.47,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004017,QBF004017,QBO0069759,missing_item,2026-03-13T22:31:00,2026-03-14T22:28:00,REJECTED,90.36,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004018,QBF004018,QBO0074179,rider_unavailable,2026-01-21T00:10:00,2026-01-21T10:02:00,APPROVED,97.77,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004019,QBF004019,QBO0066139,late_delivery,2026-02-18T23:27:00,2026-02-19T19:38:00,APPROVED,196.14,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004020,QBF004020,QBO0111924,late_delivery,2026-02-21T19:57:00,2026-02-22T05:17:00,APPROVED,309.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004021,QBF004021,QBO0082661,restaurant_cancelled,2026-03-20T05:02:00,2026-03-21T04:53:00,REJECTED,234.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004022,QBF004022,QBO0026194,service_quality,2026-03-19T23:21:00,2026-03-22T22:33:00,REJECTED,89.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004023,QBF004023,QBO0018933,missing_item,2026-02-15T01:55:00,,REQUESTED,108.17,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004024,QBF004024,QBO0049897,rider_unavailable,2026-02-12T12:46:00,2026-02-15T09:16:00,APPROVED,278.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004025,QBF004025,QBO0048346,service_quality,2026-02-16T20:41:00,2026-02-17T23:48:00,APPROVED,382.55,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004026,QBF004026,QBO0072595,order_cancelled,2026-01-03T14:47:00,2026-01-04T05:52:00,APPROVED,84.28,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004027,QBF004027,QBO0099030,service_quality,2026-03-07T23:28:00,2026-03-09T00:55:00,APPROVED,152.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004028,QBF004028,QBO0028791,missing_item,2026-02-21T02:11:00,2026-02-22T08:16:00,APPROVED,169.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004029,QBF004029,QBO0130290,missing_item,2026-03-22T14:02:00,2026-03-25T05:08:00,APPROVED,229.5,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004030,QBF004030,QBO0128640,missing_item,2026-03-30T21:08:00,2026-03-31T17:01:00,REJECTED,238.8,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004031,QBF004031,QBO0075815,service_quality,2026-03-23T14:10:00,2026-03-24T18:42:00,APPROVED,96.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004032,QBF004032,QBO0025859,missing_item,2026-01-29T10:45:00,2026-02-01T06:27:00,APPROVED,218.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004033,QBF004033,QBO0118075,late_delivery,2026-03-25T00:43:00,2026-03-25T04:55:00,APPROVED,187.86,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004034,QBF004034,QBO0072876,rider_unavailable,2026-02-27T06:25:00,2026-02-28T22:48:00,REJECTED,274.34,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004035,QBF004035,QBO0118620,service_quality,2026-02-11T18:07:00,2026-02-13T02:15:00,APPROVED,167.73,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004036,QBF004036,QBO0035058,late_delivery,2026-03-04T04:17:00,2026-03-04T11:45:00,REJECTED,50.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004037,QBF004037,QBO0116371,missing_item,2026-03-28T09:44:00,2026-03-29T18:11:00,REJECTED,399.39,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004038,QBF004038,QBO0033253,late_delivery,2026-01-30T01:10:00,2026-01-31T05:49:00,APPROVED,71.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004039,QBF004039,QBO0136375,late_delivery,2026-02-28T21:18:00,2026-03-01T00:43:00,APPROVED,250.37,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004040,QBF004040,QBO0033578,missing_item,2026-03-17T18:49:00,,REQUESTED,220.61,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004041,QBF004041,QBO0010216,late_delivery,2026-01-16T18:20:00,2026-01-17T07:24:00,REJECTED,211.8,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004042,QBF004042,QBO0066887,missing_item,2026-02-11T22:22:00,2026-02-13T12:19:00,APPROVED,269.0,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004043,QBF004043,QBO0141523,service_quality,2026-03-23T05:29:00,2026-03-25T03:44:00,APPROVED,137.18,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004044,QBF004044,QBO0091075,service_quality,2026-03-25T13:10:00,2026-03-26T02:20:00,REJECTED,107.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004045,QBF004045,QBO0017309,service_quality,2026-02-13T11:14:00,2026-02-15T22:50:00,APPROVED,338.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004046,QBF004046,QBO0016675,missing_item,2026-01-24T20:41:00,2026-01-26T20:41:00,APPROVED,200.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004047,QBF004047,QBO0120822,missing_item,2026-03-06T10:24:00,2026-03-09T09:56:00,APPROVED,199.18,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004048,QBF004048,QBO0111500,late_delivery,2026-02-09T20:02:00,2026-02-11T23:26:00,APPROVED,107.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004049,QBF004049,QBO0025114,service_quality,2026-01-02T23:18:00,2026-01-03T22:02:00,APPROVED,65.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004050,QBF004050,QBO0049972,late_delivery,2026-03-22T00:52:00,2026-03-23T10:12:00,REJECTED,195.75,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004051,QBF004051,QBO0085391,service_quality,2026-01-01T13:21:00,2026-01-03T00:49:00,APPROVED,107.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004052,QBF004052,QBO0061643,service_quality,2026-01-23T19:18:00,2026-01-24T22:43:00,REJECTED,72.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004053,QBF004053,QBO0050664,service_quality,2026-03-28T01:55:00,2026-03-30T16:36:00,APPROVED,247.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004054,QBF004054,QBO0040713,service_quality,2026-03-16T13:23:00,2026-03-17T13:12:00,APPROVED,134.56,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004055,QBF004055,QBO0046545,late_delivery,2026-01-18T19:41:00,2026-01-19T16:34:00,APPROVED,245.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004056,QBF004056,QBO0123217,missing_item,2026-03-29T13:20:00,2026-04-01T02:04:00,APPROVED,660.0,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004057,QBF004057,QBO0010286,missing_item,2026-03-13T09:33:00,2026-03-15T02:52:00,APPROVED,208.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004058,QBF004058,QBO0091853,late_delivery,2026-02-28T11:03:00,2026-03-02T10:08:00,APPROVED,61.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004059,QBF004059,QBO0019823,service_quality,2026-01-13T09:29:00,2026-01-15T14:35:00,APPROVED,195.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004060,QBF004060,QBO0032308,service_quality,2026-01-30T13:31:00,2026-02-02T02:25:00,APPROVED,100.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004061,QBF004061,QBO0141159,service_quality,2026-01-15T16:36:00,2026-01-17T06:27:00,APPROVED,180.5,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004062,QBF004062,QBO0043003,service_quality,2026-03-02T01:04:00,2026-03-04T11:08:00,APPROVED,190.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004063,QBF004063,QBO0039523,service_quality,2026-03-15T06:30:00,2026-03-16T12:42:00,APPROVED,171.02,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004064,QBF004064,QBO0026834,missing_item,2026-03-04T04:53:00,2026-03-05T23:45:00,REJECTED,53.99,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC004065,QBF004065,QBO0073594,restaurant_cancelled,2026-03-02T21:41:00,2026-03-03T23:45:00,APPROVED,79.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004066,QBF004066,QBO0032955,service_quality,2026-03-01T02:01:00,,REQUESTED,184.07,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004067,QBF004067,QBO0118607,missing_item,2026-01-11T21:24:00,2026-01-12T04:01:00,APPROVED,188.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC004068,QBF004068,QBO0104967,service_quality,2026-01-06T00:31:00,2026-01-08T13:57:00,REJECTED,56.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
