rider_id,home_city,service_zone,zone_group,vehicle_type,service_status,max_service_radius_km,shift_type,onboarding_date,record_updated_at
QBD00683,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,8.3,FLEX,2023-10-06,2026-03-31T13:46:00
QBD00684,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,5.3,FLEX,2020-04-03,2026-03-15T13:50:00
QBD00685,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,12.5,MORNING,2023-03-29,2026-03-17T14:43:00
QBD00686,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.3,FLEX,2024-09-10,2026-03-31T03:32:00
QBD00687,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,5.0,EVENING,2020-02-13,2026-03-06T02:14:00
QBD00688,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,12.6,FLEX,2024-12-04,2026-03-25T05:31:00
QBD00689,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,8.6,EVENING,2024-11-11,2026-03-03T14:59:00
QBD00690,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,4.2,MORNING,2020-07-30,2026-03-14T09:18:00
QBD00691,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,10.8,EVENING,2021-09-10,2026-03-24T18:04:00
QBD00692,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,11.5,EVENING,2023-12-04,2026-03-08T08:29:00
QBD00693,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,11.5,EVENING,2020-03-07,2026-03-18T12:37:00
QBD00694,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,9.8,FLEX,2020-04-14,2026-03-15T02:55:00
QBD00695,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,TEMPORARILY_PAUSED,10.4,FLEX,2025-12-22,2026-03-10T19:22:00
QBD00696,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,8.3,EVENING,2022-01-05,2026-03-30T06:08:00
QBD00697,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.2,MORNING,2020-06-30,2026-03-27T00:16:00
QBD00698,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,TEMPORARILY_PAUSED,12.2,MORNING,2020-03-09,2026-03-03T10:04:00
QBD00699,Pune,PUN_VIMAN_NAGAR,EAST,E_BIKE,ACTIVE,5.7,MORNING,2024-10-08,2026-03-14T21:42:00
QBD00700,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,11.0,MORNING,2021-12-03,2026-03-14T07:38:00
QBD00701,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,7.2,FLEX,2021-01-13,2026-03-08T10:25:00
QBD00702,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,10.4,FLEX,2025-08-26,2026-03-19T14:47:00
QBD00703,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,9.7,EVENING,2023-06-14,2026-03-04T19:52:00
QBD00704,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,8.5,EVENING,2020-03-29,2026-03-26T21:54:00
QBD00705,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,INACTIVE,11.7,EVENING,2021-03-20,2026-03-26T13:14:00
QBD00706,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,6.1,MORNING,2020-06-12,2026-03-28T13:51:00
QBD00707,Bengaluru,BLR_WHITEFIELD,EAST,BICYCLE,ACTIVE,12.3,MORNING,2023-04-01,2026-03-14T20:37:00
QBD00708,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,4.2,FLEX,2025-09-01,2026-03-03T10:11:00
QBD00709,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,12.3,FLEX,2024-10-09,2026-03-28T05:51:00
QBD00710,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,6.9,FLEX,2024-08-28,2026-03-07T11:15:00
QBD00711,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,11.8,FLEX,2022-02-03,2026-03-10T19:43:00
QBD00712,Pune,PUN_BANER,NORTH,E_BIKE,INACTIVE,8.9,FLEX,2022-11-09,2026-03-22T05:51:00
QBD00713,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,6.9,FLEX,2024-02-12,2026-03-07T10:19:00
QBD00714,Bengaluru,BLR_WHITEFIELD,EAST,BICYCLE,ACTIVE,5.2,FLEX,2025-07-07,2026-03-09T03:45:00
QBD00715,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,5.5,FLEX,2022-07-11,2026-03-25T03:04:00
QBD00716,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,INACTIVE,10.0,FLEX,2023-03-24,2026-03-22T14:43:00
QBD00717,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,5.1,EVENING,2024-05-08,2026-03-10T06:52:00
QBD00718,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,TEMPORARILY_PAUSED,8.1,EVENING,2021-04-10,2026-03-08T15:36:00
QBD00719,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,10.4,FLEX,2021-05-27,2026-03-19T11:47:00
QBD00720,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,12.1,MORNING,2022-06-17,2026-03-20T00:00:00
QBD00721,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,10.6,EVENING,2021-07-10,2026-03-26T13:40:00
QBD00722,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,7.2,FLEX,2020-02-14,2026-03-04T11:24:00
QBD00723,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,7.0,EVENING,2025-08-19,2026-03-21T09:15:00
QBD00724,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,12.7,FLEX,2023-03-18,2026-03-04T04:57:00
QBD00725,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,7.1,FLEX,2022-10-18,2026-03-10T03:05:00
QBD00726,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,8.0,MORNING,2020-10-02,2026-03-05T12:47:00
QBD00727,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,6.1,EVENING,2024-10-26,2026-03-15T02:39:00
QBD00728,Pune,PUN_HINJAWADI,WEST,BICYCLE,ACTIVE,9.2,FLEX,2023-09-14,2026-03-20T05:48:00
QBD00729,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,5.0,EVENING,2023-08-07,2026-03-24T01:22:00
QBD00730,Hyderabad,HYD_KUKATPALLY,NORTH,BICYCLE,ACTIVE,4.7,EVENING,2020-03-19,2026-03-09T04:31:00
QBD00731,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,10.2,EVENING,2024-03-20,2026-03-09T19:07:00
QBD00732,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.2,MORNING,2022-02-26,2026-03-05T11:35:00
QBD00733,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,4.8,FLEX,2021-08-31,2026-03-28T15:36:00
QBD00734,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,10.2,MORNING,2025-07-11,2026-03-10T08:44:00
QBD00735,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.2,MORNING,2022-02-09,2026-03-06T10:32:00
QBD00736,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.9,EVENING,2022-07-25,2026-03-28T04:38:00
QBD00737,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,12.5,EVENING,2025-02-27,2026-03-22T20:18:00
QBD00738,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.3,MORNING,2020-03-02,2026-03-23T14:33:00
QBD00739,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,12.0,FLEX,2025-11-20,2026-03-26T15:29:00
QBD00740,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,11.6,MORNING,2025-10-23,2026-03-23T09:46:00
QBD00741,Pune,PUN_HINJAWADI,WEST,BICYCLE,ACTIVE,8.4,FLEX,2024-01-19,2026-03-18T05:44:00
QBD00742,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,9.4,EVENING,2021-12-13,2026-03-06T14:34:00
QBD00743,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,8.0,FLEX,2024-04-12,2026-03-19T09:10:00
QBD00744,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,ACTIVE,12.9,MORNING,2025-01-04,2026-03-29T01:42:00
QBD00745,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,12.0,EVENING,2024-08-10,2026-03-08T18:05:00
QBD00746,Bengaluru,BLR_WHITEFIELD,EAST,E_BIKE,TEMPORARILY_PAUSED,5.0,FLEX,2023-09-08,2026-03-02T03:41:00
QBD00747,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,BICYCLE,ACTIVE,4.4,MORNING,2023-07-13,2026-03-18T22:40:00
QBD00748,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,4.0,FLEX,2021-09-02,2026-03-13T18:47:00
QBD00749,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,12.5,MORNING,2020-07-22,2026-03-07T18:29:00
QBD00750,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,7.2,MORNING,2025-07-02,2026-03-07T14:45:00
QBD00751,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.4,FLEX,2025-02-03,2026-03-02T01:21:00
QBD00752,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,9.9,MORNING,2022-08-29,2026-03-22T06:04:00
QBD00753,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,5.9,EVENING,2024-12-11,2026-03-05T17:19:00
QBD00754,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,INACTIVE,9.7,EVENING,2024-06-23,2026-03-11T00:39:00
QBD00755,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,TEMPORARILY_PAUSED,8.5,FLEX,2021-08-04,2026-03-07T01:37:00
QBD00756,Bengaluru,BLR_WHITEFIELD,EAST,BICYCLE,ACTIVE,10.9,EVENING,2021-08-14,2026-03-23T04:44:00
QBD00757,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,7.5,EVENING,2025-01-10,2026-03-12T07:08:00
QBD00758,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,11.5,EVENING,2020-11-22,2026-03-22T13:48:00
QBD00759,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,7.5,EVENING,2024-03-22,2026-03-19T11:04:00
QBD00760,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,9.5,FLEX,2025-09-11,2026-03-29T01:00:00
QBD00761,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,ACTIVE,6.0,FLEX,2024-10-07,2026-03-12T08:46:00
QBD00762,Pune,PUN_HINJAWADI,WEST,BICYCLE,TEMPORARILY_PAUSED,4.8,EVENING,2025-05-13,2026-03-15T09:58:00
QBD00763,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,9.3,MORNING,2025-12-24,2026-03-30T19:55:00
QBD00764,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,7.7,MORNING,2020-01-20,2026-03-18T01:34:00
QBD00765,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,8.1,FLEX,2021-01-31,2026-03-13T08:37:00
QBD00766,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,12.6,MORNING,2024-06-30,2026-03-16T17:19:00
QBD00767,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,12.9,MORNING,2023-04-26,2026-03-10T04:51:00
QBD00768,Bengaluru,BLR_KORAMANGALA,SOUTH,BICYCLE,ACTIVE,5.6,MORNING,2025-10-07,2026-03-02T08:50:00
QBD00769,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.2,FLEX,2023-09-10,2026-03-02T17:14:00
QBD00770,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,12.6,EVENING,2025-01-16,2026-03-25T16:31:00
QBD00771,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,9.1,EVENING,2020-04-26,2026-03-19T09:53:00
QBD00772,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,8.7,FLEX,2023-03-29,2026-03-22T10:13:00
QBD00773,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,4.9,MORNING,2020-06-20,2026-03-08T19:25:00
QBD00774,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,13.0,FLEX,2022-07-19,2026-03-30T02:56:00
QBD00775,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,INACTIVE,12.8,MORNING,2024-01-22,2026-03-24T20:21:00
QBD00776,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,10.6,MORNING,2024-05-21,2026-03-02T22:11:00
QBD00777,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,9.4,FLEX,2020-12-16,2026-03-23T01:15:00
QBD00778,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,4.5,EVENING,2022-05-25,2026-03-15T06:08:00
QBD00779,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,9.5,EVENING,2022-06-01,2026-03-23T09:55:00
QBD00780,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,12.5,EVENING,2025-09-24,2026-03-02T13:20:00
QBD00781,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,12.8,FLEX,2021-05-03,2026-03-09T22:40:00
QBD00782,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.4,FLEX,2024-06-15,2026-03-26T03:54:00
QBD00783,Bengaluru,BLR_KORAMANGALA,SOUTH,BICYCLE,ACTIVE,6.8,EVENING,2025-06-07,2026-03-05T22:54:00
QBD00784,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,BICYCLE,ACTIVE,10.5,EVENING,2023-09-07,2026-03-14T11:53:00
QBD00785,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,TEMPORARILY_PAUSED,11.3,MORNING,2020-08-21,2026-03-23T00:36:00
QBD00786,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,7.9,FLEX,2020-07-22,2026-03-09T06:47:00
QBD00787,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,5.8,MORNING,2021-08-24,2026-03-25T00:00:00
QBD00788,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,4.0,EVENING,2024-07-02,2026-03-06T20:01:00
QBD00789,Pune,PUN_BANER,NORTH,MOTORBIKE,INACTIVE,6.3,MORNING,2023-12-01,2026-03-23T00:23:00
QBD00790,Bengaluru,BLR_WHITEFIELD,EAST,E_BIKE,ACTIVE,9.4,FLEX,2021-11-16,2026-03-25T04:38:00
QBD00791,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,6.7,EVENING,2021-11-14,2026-03-25T12:32:00
QBD00792,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,11.6,FLEX,2023-06-27,2026-03-21T14:49:00
QBD00793,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,8.5,FLEX,2020-06-20,2026-03-24T05:40:00
QBD00794,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,4.8,EVENING,2025-06-01,2026-03-20T18:52:00
QBD00795,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,12.7,EVENING,2022-01-11,2026-03-27T22:35:00
QBD00796,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,5.8,MORNING,2021-11-12,2026-03-17T02:00:00
QBD00797,Bengaluru,BLR_KORAMANGALA,SOUTH,BICYCLE,ACTIVE,7.0,FLEX,2022-03-01,2026-03-13T21:17:00
QBD00798,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,5.6,FLEX,2024-05-03,2026-03-31T15:28:00
QBD00799,Bengaluru,BLR_WHITEFIELD,EAST,BICYCLE,ACTIVE,5.8,MORNING,2023-03-17,2026-03-22T22:56:00
QBD00800,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,8.4,EVENING,2022-06-10,2026-03-02T14:36:00
QBD00801,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,5.5,MORNING,2023-06-07,2026-03-19T05:12:00
QBD00802,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,6.2,EVENING,2024-08-20,2026-03-04T08:32:00
QBD00803,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,11.5,FLEX,2023-08-17,2026-03-16T02:07:00
QBD00804,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,INACTIVE,8.9,EVENING,2022-01-14,2026-03-19T22:45:00
QBD00805,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,7.1,EVENING,2025-01-10,2026-03-05T20:24:00
QBD00806,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,10.9,FLEX,2024-10-11,2026-03-03T23:31:00
QBD00807,Pune,PUN_BANER,NORTH,MOTORBIKE,TEMPORARILY_PAUSED,8.9,EVENING,2024-01-23,2026-03-07T08:47:00
QBD00808,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,6.7,EVENING,2020-05-28,2026-03-27T10:21:00
QBD00809,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,4.7,EVENING,2022-11-02,2026-03-21T20:49:00
QBD00810,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,6.6,FLEX,2020-12-18,2026-03-07T14:58:00
QBD00811,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,8.2,EVENING,2022-12-31,2026-03-11T08:38:00
QBD00812,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,10.7,FLEX,2023-02-01,2026-03-23T21:43:00
QBD00813,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,10.2,MORNING,2020-03-24,2026-03-02T14:28:00
QBD00814,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,9.1,FLEX,2024-10-18,2026-03-09T08:25:00
QBD00815,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,10.5,MORNING,2024-01-24,2026-03-05T16:24:00
QBD00816,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,7.9,EVENING,2023-01-04,2026-03-12T10:55:00
QBD00817,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,10.8,FLEX,2020-06-20,2026-03-15T00:48:00
QBD00818,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,TEMPORARILY_PAUSED,10.4,EVENING,2023-07-23,2026-03-06T12:43:00
QBD00819,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,9.2,MORNING,2023-12-05,2026-03-24T12:21:00
QBD00820,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,9.4,MORNING,2021-07-15,2026-03-20T19:50:00
QBD00821,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,10.5,EVENING,2022-02-20,2026-03-06T21:37:00
QBD00822,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,12.5,MORNING,2021-01-02,2026-03-25T18:24:00
QBD00823,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,7.1,MORNING,2021-05-19,2026-03-10T16:06:00
QBD00824,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,10.4,MORNING,2020-03-13,2026-03-04T19:47:00
QBD00825,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,5.7,FLEX,2023-04-25,2026-03-22T18:13:00
QBD00826,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,4.9,FLEX,2020-06-07,2026-03-19T00:30:00
QBD00827,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,TEMPORARILY_PAUSED,9.8,MORNING,2025-04-07,2026-03-12T18:09:00
QBD00828,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,TEMPORARILY_PAUSED,12.9,MORNING,2023-12-27,2026-03-14T18:36:00
QBD00829,Hyderabad,HYD_KUKATPALLY,NORTH,E_BIKE,ACTIVE,7.5,FLEX,2022-09-02,2026-03-28T22:07:00
QBD00830,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,8.0,EVENING,2022-12-19,2026-03-21T01:13:00
QBD00831,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,11.1,EVENING,2021-05-10,2026-03-15T07:07:00
QBD00832,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,BICYCLE,ACTIVE,5.2,MORNING,2022-11-06,2026-03-02T02:53:00
QBD00833,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,9.5,FLEX,2022-12-18,2026-03-08T23:41:00
QBD00834,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,10.1,EVENING,2021-04-17,2026-03-20T15:27:00
QBD00835,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,8.0,MORNING,2023-02-24,2026-03-28T13:23:00
QBD00836,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,12.0,EVENING,2020-07-09,2026-03-19T05:52:00
QBD00837,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,13.0,MORNING,2023-12-16,2026-03-26T08:06:00
QBD00838,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,TEMPORARILY_PAUSED,6.6,FLEX,2022-12-31,2026-03-09T01:07:00
QBD00839,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,6.1,MORNING,2020-07-15,2026-03-25T22:21:00
QBD00840,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,6.3,MORNING,2021-10-26,2026-03-05T00:19:00
QBD00841,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,12.5,MORNING,2021-03-23,2026-03-12T12:33:00
QBD00842,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,7.8,EVENING,2020-01-14,2026-03-28T09:08:00
QBD00843,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,4.1,MORNING,2025-02-19,2026-03-22T07:26:00
QBD00844,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,TEMPORARILY_PAUSED,12.3,FLEX,2023-01-13,2026-03-21T10:14:00
QBD00845,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,4.3,MORNING,2024-09-30,2026-03-18T04:32:00
QBD00846,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,7.2,FLEX,2023-09-04,2026-03-17T04:46:00
QBD00847,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.5,FLEX,2022-05-19,2026-03-28T03:24:00
QBD00848,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,7.3,EVENING,2021-11-09,2026-03-16T20:27:00
QBD00849,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,9.9,EVENING,2023-03-09,2026-03-17T14:05:00
QBD00850,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,9.0,MORNING,2023-07-22,2026-03-19T01:51:00
QBD00851,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,6.8,FLEX,2024-01-15,2026-03-19T02:33:00
QBD00852,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,5.9,FLEX,2022-03-10,2026-03-28T03:14:00
QBD00853,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.3,FLEX,2020-06-18,2026-03-26T04:44:00
QBD00854,Bengaluru,BLR_WHITEFIELD,EAST,BICYCLE,ACTIVE,4.8,FLEX,2025-10-20,2026-03-21T21:01:00
QBD00855,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,9.3,FLEX,2024-02-15,2026-03-12T18:29:00
QBD00856,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,8.6,MORNING,2025-04-23,2026-03-17T12:00:00
QBD00857,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,6.3,EVENING,2023-01-05,2026-03-28T21:02:00
QBD00858,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,11.1,FLEX,2023-09-07,2026-03-09T10:20:00
QBD00859,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,9.4,MORNING,2022-02-13,2026-03-19T00:25:00
QBD00860,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,10.4,EVENING,2020-03-20,2026-03-22T23:48:00
QBD00861,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,9.7,MORNING,2024-06-02,2026-03-26T23:24:00
QBD00862,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,5.8,FLEX,2023-08-20,2026-03-18T20:36:00
QBD00863,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,10.6,EVENING,2020-10-22,2026-03-06T00:00:00
QBD00864,Pune,PUN_KOTHRUD,WEST,SCOOTER,TEMPORARILY_PAUSED,6.8,FLEX,2022-10-04,2026-03-15T19:10:00
QBD00865,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,5.1,FLEX,2020-04-01,2026-03-19T11:28:00
QBD00866,Pune,PUN_BANER,NORTH,SCOOTER,TEMPORARILY_PAUSED,12.6,EVENING,2021-10-13,2026-03-06T01:44:00
QBD00867,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,6.1,EVENING,2021-03-30,2026-03-23T04:57:00
QBD00868,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,9.5,MORNING,2024-01-10,2026-03-29T03:34:00
QBD00869,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,8.1,MORNING,2022-10-28,2026-03-21T06:02:00
QBD00870,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,11.6,FLEX,2022-12-30,2026-03-12T03:54:00
